"model_id","location","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CMU-TimeSeries","18",0.597011010147548,143.661652132985,0.656256372040566,195.834679789305,0.673076923076923,0.894230769230769,104
"CMU-TimeSeries","19",0.587610065437401,41.0605810726485,0.635528557794814,55.975755942774,0.605769230769231,0.942307692307692,104
"CMU-TimeSeries","20",0.63950401257786,43.4646543440094,0.708201547371261,62.5799625021745,0.557692307692308,0.913461538461538,104
"CMU-TimeSeries","21",0.706735156114284,104.280272243492,0.72980414312524,140.480469581916,0.557692307692308,0.903846153846154,104
"CMU-TimeSeries","22",0.79633641402731,62.5299097051704,0.956126519299263,98.4215009226503,0.442307692307692,0.980769230769231,104
"CMU-TimeSeries","23",0.637794478425338,21.7475871766453,0.697013912424127,31.4972998542367,0.576923076923077,0.913461538461538,104
"CMU-TimeSeries","24",0.628240946567566,83.5320484763409,0.709202318412021,116.847006252498,0.586538461538462,0.894230769230769,104
"CMU-TimeSeries","25",0.634689018817151,120.710589155686,0.784974528949054,181.690584828314,0.596153846153846,0.951923076923077,104
"CMU-TimeSeries","26",0.744117756137858,160.795331527198,0.852327166360531,244.0209417342,0.538461538461538,0.903846153846154,104
"CMU-TimeSeries","27",0.537592132098437,86.6966887012983,0.604673273162565,116.417841419737,0.701923076923077,0.903846153846154,104
"CMU-TimeSeries","28",0.705339805904855,39.5687429955927,0.81959009536393,59.8781916107471,0.480769230769231,0.942307692307692,104
"CMU-TimeSeries","29",0.877168630706646,145.517952617307,1.04123949274318,212.401673065728,0.336538461538462,0.846153846153846,104
"CMU-TimeSeries","30",0.698301541873985,18.1801324035853,0.772836533284957,27.3041809904404,0.480769230769231,0.846153846153846,104
"CMU-TimeSeries","31",0.615139109661105,26.6261784346515,0.714063233503944,39.030871475982,0.615384615384615,0.884615384615385,104
"CMU-TimeSeries","32",0.703458454584272,26.0147402652677,0.794558673999249,39.8707932688447,0.663461538461538,0.980769230769231,104
"CMU-TimeSeries","33",0.657063966604799,27.1044729301462,0.792950309102841,40.0256958399098,0.471153846153846,0.865384615384615,104
"CMU-TimeSeries","34",0.587272551395153,151.540043537404,0.638276326597354,209.804847650214,0.701923076923077,0.894230769230769,104
"CMU-TimeSeries","35",0.779228344981068,27.859084146267,0.917740309135294,47.1730458530605,0.5,1,104
"CMU-TimeSeries","36",0.660405251659775,254.112045564496,0.730688962546538,377.607399771264,0.769230769230769,0.951923076923077,104
"CMU-TimeSeries","37",0.581738493953467,165.119236612868,0.649149815938448,229.000848194037,0.634615384615385,0.932692307692308,104
"CMU-TimeSeries","38",0.614939010654196,8.22657910067493,0.677034004249765,12.390066132388,0.634615384615385,0.971153846153846,104
"CMU-TimeSeries","39",0.612943819568718,302.36742010954,0.691638726261203,418.048622165205,0.615384615384615,0.836538461538462,104
"CMU-TimeSeries","40",0.727869712399245,79.6263468405733,0.81041606316619,109.198831998477,0.576923076923077,0.923076923076923,104
"CMU-TimeSeries","41",0.717134342566431,61.5593608362085,0.927922413805831,100.919629061764,0.548076923076923,0.990384615384615,104
"CMU-TimeSeries","42",0.730916624474013,444.425868105731,0.824568680007736,585.90692932619,0.384615384615385,0.778846153846154,104
"CMU-TimeSeries","44",0.754812831126494,17.8695973045825,0.850335135844373,25.0172084527862,0.480769230769231,0.826923076923077,104
"CMU-TimeSeries","45",0.567746859030729,92.8387793642469,0.665658808452503,134.146059927972,0.596153846153846,0.932692307692308,104
"CMU-TimeSeries","46",0.605063494066979,13.1481067679295,0.686695451994425,18.796442135393,0.490384615384615,0.932692307692308,104
"CMU-TimeSeries","47",0.755859805581859,105.765980263575,0.853789595278423,152.728434894047,0.471153846153846,0.894230769230769,104
"CMU-TimeSeries","48",0.578242882355221,302.052485333541,0.715946570258045,449.269772086839,0.653846153846154,0.961538461538462,104
"CMU-TimeSeries","49",0.719720180466635,34.3535838924205,0.815061384537033,47.5639849915388,0.576923076923077,0.894230769230769,104
"CMU-TimeSeries","50",0.760570750254304,10.6326784902046,0.803874361036775,14.6410651139747,0.423076923076923,0.903846153846154,104
"CMU-TimeSeries","51",0.666133880429819,97.9319447957476,0.697605606197916,132.421919322456,0.557692307692308,0.884615384615385,104
"CMU-TimeSeries","53",0.633365256687201,59.550587152771,0.75451010822389,95.6286653998614,0.663461538461538,1,104
"CMU-TimeSeries","54",0.571576307259716,49.5167238331221,0.610024073819569,65.6469170192824,0.625,0.894230769230769,104
"CMU-TimeSeries","55",0.568875718594198,87.3567842401543,0.654630726151181,125.355229017677,0.625,0.903846153846154,104
"CMU-TimeSeries","56",0.787345433724467,12.0904240985036,0.815392496628453,16.8938618609994,0.5,0.923076923076923,104
"CMU-TimeSeries","72",0.967648690649838,190.259701833644,1.09588448991418,248.732537004368,0.0961538461538462,0.673076923076923,104
"CMU-climate_baseline","01",1.17113021770941,107.545130597774,1.48825996471752,176.073081846075,0.41,0.89,100
